timecode,event,eeg.af3,eeg.f7,eeg.f3,eeg.fc5,eeg.t7,eeg.p7,eeg.o1,eeg.o2,eeg.p8,eeg.t8,eeg.fc6,eeg.f4,eeg.f8,eeg.af4
17741,,-2.6463822436193136,7.99516577240326,-8.964479763990184,0.1183339238618211,-2.302471547869302,-5.858904944633144,-2.6121250469181363,-5.973949591871016,-3.7792532166329575,-1.1257358730678415,5.919158525911219,-1.5763413207334651,2.614160120247634,2.409955042813177
17991,,-2.4096757972112544,4.909390722692368,-9.36187834069809,-3.2276782010226808,-4.856206865381353,-2.5262084010805874,-3.117408273916157,-8.626872486089614,-6.237977913704114,0.300332683128466,4.311608924281827,-2.364127337894482,1.1703986881267845,1.6822843910210807
18241,,-2.018023996793228,0.5116374021965863,-9.700634503205965,-6.12788835915385,-3.2970046189116307,-1.4965297471416592,-2.5558270094509634,-4.032931685810542,-4.396255949736069,-2.0826759668570776,5.128326750794527,-1.6853109273264513,2.0186943097727723,2.047026076686875
18491,,-3.78580452801136,-0.2039786987103761,-10.554771623565497,-7.388232336448571,-5.714234881114234,-3.883252727594122,-4.3964073723073565,-3.4491455015639394,-3.890508431963424,-5.829537728237975,3.578136422994891,-3.3852696470981964,-2.063824027093136,5.221653722554782
18741,,-5.560335528402365,1.6311114421733053,-11.18759461352062,-7.014041833715781,-6.666713457620533,-5.114006085614378,-0.3021322857302086,-8.610920260554577,-3.339907021452013,-5.242075364327788,2.857421095086325,-6.891947496914376,-3.5908889524097507,3.4321867294715074
18991,,-4.382499743547891,2.659393329463612,-11.74429640066908,-6.582818462552307,-5.835645789169449,-3.277357846865938,-1.5590064402953785,-8.577048554952958,-4.4560098982199,-4.051510651370036,1.726353273050297,-7.838254705297551,-2.018705001475974,1.4292203530782486
19240,,-2.987185820640628,-1.075823885403821,-12.055069579887034,-4.571130497563938,-4.874178481017496,-3.146196860533714,-6.626727495376475,-7.344326939661551,-3.31640358746078,-4.093762075442214,2.3767343560910064,-5.9214835699202855,-3.2016937562932024,-1.7518094963271342
19490,,-1.6704184141166696,-3.995172312067537,-12.163603959890848,-3.0461839330259965,-5.484637594435178,-4.577714412885436,-3.887690687461236,-7.941227061135946,-3.870384631688452,-3.5230711043740897,3.784396228367104,-3.227917263380524,1.7466948939934237,-0.3465038812501453
19740,,-4.169336489797435,-2.6906728300281886,-10.551359062026888,-3.226645210944332,-5.160191759679419,-6.416061075343845,-4.7089126635130345,-8.675047767237801,-0.5739820452232501,-3.2222294057265866,1.882593675501398,-3.7044109006777424,2.5557373398657277,1.428816706362105
19990,,-5.2406598315835655,0.1498763199718478,-8.405973253362788,-6.004012818163823,-8.762680395849271,-5.367225863324935,-6.256710574012851,-7.339908468985463,1.7006854689996176,-3.3680642804323337,2.547112657777801,-5.248671766959854,-1.6725928783460149,-1.0052689428017254
20240,,-5.2840826801781935,-0.2555882323426772,-10.389685755396432,-5.170464345696246,-4.923470299271957,-6.248523817346436,-7.483170549209285,-7.540893976427706,-0.659927781337496,-1.282090670518132,2.2652156077319123,-3.259528021165894,-1.6472084713129602,-3.041413727113637
20490,,-6.426994672963237,-1.5500681862753505,-8.206421361855972,-6.355749517810542,-4.770414407555515,-8.071743886616243,-9.3543087491003,-7.613858331010999,-1.6489737246420788,-1.3043345304449332,1.2143785485227203,-3.263453531417442,-2.0787755894831963,-7.396939271384958
20740,,-8.934355249816674,-1.389122816797084,-8.798203852191063,-6.185092092249454,-5.125933551496827,-5.16640068879049,-5.239950962584813,-9.74742939424199,-0.3532271664950009,-1.339293253123523,1.4041474994607352,-5.374493942716395,-1.0371649941612775,-1.7132009835382702
20990,,-7.608867813429782,-3.573468158865501,-13.36915521293168,-2.3878942608670126,-5.892364021741635,-4.184051467000593,-4.978654441413318,-9.620535018170564,-0.0186444796038935,-2.522925876083285,2.135321482869013,-6.585649380556411,-1.5912656950669335,0.5857350722346987
21239,,-7.926575411117036,-3.938244542274394,-14.459906996730684,-2.975054972171653,-5.965751506653482,-4.50488418993537,-6.728064533178035,-9.266131538978875,-0.6943121659896646,-1.6958554425048125,-0.5384757357564013,-8.083502095308162,-4.786718881850528,-1.94221574597814
21489,,-6.080513399051396,-1.8869080774276727,-13.32306942814898,-5.990558056256628,-4.94829650431202,-3.5175787829162006,-8.21725145687849,-5.355899124302507,1.0408993210092323,-2.089049355805238,-1.5892002559302456,-5.313286726207897,-5.40921323957587,-4.810583841681338
21739,,-4.88342640445548,-1.3674199379953242,-11.32103273534673,-7.1360207267260485,-5.854933352233188,-6.090336717337138,-5.956603756904896,-6.188535637192355,-1.1893467446668384,-1.863233087805648,1.529868056649324,-3.958567395354474,-2.838298615904129,-4.179718037326267
21989,,-5.156979948806066,-3.935427276733392,-10.165083734959248,-8.820852148896755,-3.5209823818892314,-5.306799039627172,-7.21926158251875,-8.398069138697332,-4.813159734120214,-0.7797444696978272,1.9999717583868777,-3.1086817665264563,-0.6479383422609354,-5.684452403867615
22239,,-5.755896297017325,0.3763530397177579,-8.733839453330653,-5.121184261291207,0.0260383477040474,-5.194219987473854,-9.446513935417222,-7.644027572245019,-3.7326494410352486,-1.242753953030971,0.5348635535636729,-4.177853834960275,-3.719362983517585,-1.9835636689360217
22489,,-4.572150888633528,2.681730454005069,-10.340271821507962,-3.2155252660563933,-1.1335025038732245,-3.808434965964712,-9.069166965364564,-8.86215540077237,-2.849312650934792,-1.05856935876789,1.1486026327322656,-6.231158814814384,-4.747676653954578,0.4863164400190067
22739,,-5.675892894601886,-0.5909094830073844,-10.575640372865973,-4.94818995062835,-3.930612854329904,-1.4594847803969415,-8.76165668591737,-10.972187202642358,-2.872923866350481,-1.2921143869072875,-0.4708625904806946,-3.606899246953669,-4.656308923009346,-3.3525663340524536
22989,,-3.356763487303409,-0.9555444729311052,-9.9656464123057,-5.030892797790246,-4.128400576751686,-4.126417700992541,-6.29079756873833,-8.415675876279785,-1.348020446201278,-2.565344025148222,2.654539419821928,-5.78361756489528,-0.846357622762276,-6.582821980922072
23238,,-1.893184447719184,-1.4634573757286715,-9.362992395333148,-4.627690987095685,-3.336713252448983,-4.506307481976057,-3.855107598294804,-6.820632372217123,0.1892785063487785,-3.112291130416072,4.425716516530274,-5.413965457446176,-0.947826088876153,-3.675561369843291
23488,,-4.855546842600621,-1.021379483698476,-9.460094159360722,-4.201836117705048,-4.2620464334760255,-7.521091358499973,-4.953069987429891,-7.567352036720654,-3.233235547792781,-3.1783277686988205,0.07855013915637,-5.116729350890878,-1.9923225641108144,-2.220877498637914
23738,,-5.4422946771899126,-3.184658495269069,-7.819400095107039,-4.812459019222056,-2.989366540229347,-6.67003841080726,-2.92015053268364,-9.745068399967042,-6.42855944805582,-7.386435499267455,0.9570377933253952,-3.491743609349584,-2.624768503745996,-3.844035816483171
23988,,-4.239199811673867,-2.5094916532576104,-4.085301669160216,-6.138830710933173,-2.5112469031132045,-4.932075954933496,-2.741682359791885,-5.597443362004917,-2.219301666749056,-6.573603556204677,2.3113707229221165,-4.263776564517628,-1.3606967482995964,-4.090083652339803
24238,,-5.1280442467449285,-1.785055078087868,-6.404603230198767,-7.751133781167981,-4.265809651929072,-8.818512073686161,-4.115219714628266,-4.676060459527821,-1.1301363404883356,-2.8279554333983543,3.4631149649879696,-4.092644620371625,-3.040955445853599,-4.0471816628324895
24488,,-4.111009477320239,-4.551488492355828,-8.97242306740104,-10.214969629280246,-5.27965966685255,-5.99884979853959,-5.852668298274565,-6.2248209812312485,-1.6284519778723017,-0.8268387801546206,4.886351773301636,-1.6461848879220553,-3.6393158263343786,-2.057733479974079
24738,,-0.5316763713361807,-5.682234497204189,-12.84678463319003,-10.646950950587456,-5.046283801096216,-3.885048072465708,-7.150551686888536,-8.063613863178729,-3.081196604290965,-1.7806683819409883,6.411483272796018,-2.678774909110284,-3.6577450591246903,-2.8959875524450505
